time,latitude,longitude,mag
2017-02-25T07:23:33.430Z,46.2118333,-122.3211667,-0.39
2017-02-25T07:21:07.810Z,33.418,-116.633,0.47
2017-02-25T07:15:30.340Z,46.2136667,-122.3223333,-0.39
2017-02-25T07:10:57.070Z,46.1903333,-122.1745,-0.17
2017-02-25T07:06:33.490Z,33.8908333,-116.8523333,1.06
2017-02-25T07:01:25.850Z,39.221,-120.0915,0.7
2017-02-25T06:56:48.711Z,36.7007,-116.3226,-0.3
2017-02-25T06:53:31.530Z,61.4037,-151.8033,1.3
2017-02-25T06:51:57.852Z,62.0431,-150.9278,1.7
2017-02-25T06:37:47.580Z,46.2126667,-122.3288333,0.14
2017-02-25T06:29:28.230Z,39.2292,-120.0925,1
2017-02-25T06:15:25.590Z,32.7238333,-115.4826667,2.34
2017-02-25T06:01:21.609Z,59.1516,-153.6386,1.6
2017-02-25T06:01:20.600Z,19.2378,-64.8277,3.1
2017-02-25T05:58:15.500Z,19.312,-64.8929,2.9
2017-02-25T05:50:41.357Z,63.4014,-151.3634,1
2017-02-25T05:50:11.500Z,18.8292,-64.7675,3.3
2017-02-25T05:46:53.630Z,39.2206667,-123.2221667,1.76
2017-02-25T05:39:40.102Z,38.5087,-119.4659,1.2
2017-02-25T05:36:02.400Z,37.4971667,-118.8445,0.82
2017-02-25T05:34:47.270Z,34.6935,-116.3546667,1.56
2017-02-25T05:34:00.760Z,48.5515,-123.0195,0.31
2017-02-25T05:33:31.200Z,18.7842,-67.0104,2.8
2017-02-25T05:20:58.037Z,64.4058,-147.455,1
2017-02-25T05:19:37.900Z,18.8145,-66.8704,2.6
2017-02-25T05:17:43.407Z,36.7317,-116.3126,-0.3
2017-02-25T05:14:22.400Z,32.9548333,-115.5395,1.4
2017-02-25T05:10:26.280Z,40.5568333,-112.048,1.29
2017-02-25T05:08:01.763Z,59.6707,-152.5451,1.6
2017-02-25T05:04:55.500Z,18.9489,-66.9797,3
2017-02-25T04:57:38.190Z,46.0163333,-111.4085,0.03
2017-02-25T04:56:01.426Z,38.4108,-118.928,1.2
2017-02-25T04:54:29.020Z,45.3986667,-112.443,-0.06
2017-02-25T04:54:25.200Z,18.8838,-67.0513,2.8
2017-02-25T04:53:05.197Z,36.6229,-116.9428,0.2
2017-02-25T04:53:01.740Z,19.3864994,-155.2421722,1.76
2017-02-25T04:52:54.680Z,38.7529,142.2258,4.6
2017-02-25T04:52:52.027Z,60.0512,-152.7237,1.6
2017-02-25T04:48:46.236Z,60.5535,-152.9966,0.8
2017-02-25T04:48:11.860Z,19.6450005,-155.4223328,1.7
2017-02-25T04:47:00.799Z,63.1016,-149.2726,1.5
2017-02-25T04:46:25.000Z,18.349,-67.1238,3
2017-02-25T04:42:03.100Z,18.9409,-66.999,3.3
2017-02-25T04:39:59.380Z,47.699,147.0256,4.6
2017-02-25T04:38:06.800Z,18.8715,-66.1256,2.7
2017-02-25T04:37:49.000Z,18.8477,-67.008,2.9
2017-02-25T04:32:41.000Z,19.1737,-64.4998,3.3
2017-02-25T04:15:29.900Z,19.135,-64.6552,3.8
2017-02-25T04:11:55.083Z,36.9224,-116.1694,1.1
2017-02-25T04:10:48.686Z,61.8094,-149.0455,1.1
2017-02-25T03:50:32.754Z,38.3881,-118.8989,1.5
2017-02-25T03:46:43.300Z,19.2283,-64.81,3.3
2017-02-25T03:46:04.177Z,59.8698,-151.416,1.7
2017-02-25T03:45:20.600Z,19.2085,-64.7922,3
2017-02-25T03:44:03.400Z,19.159,-64.7642,2.8
2017-02-25T03:43:27.410Z,36.6995,-116.3238,0
2017-02-25T03:41:54.654Z,59.8028,-153.2621,2.1
2017-02-25T03:36:41.400Z,19.03,-64.4105,3.3
2017-02-25T03:34:01.800Z,19.2973,-64.9725,3.3
2017-02-25T03:28:24.080Z,37.544,-118.802,0.76
2017-02-25T03:22:40.400Z,19.2014,-64.732,3.3
2017-02-25T03:22:16.915Z,36.7363,-116.3183,0.9
2017-02-25T03:21:46.700Z,19.2504,-64.7676,3
2017-02-25T03:20:07.710Z,37.5543333,-118.8185,0.96
2017-02-25T03:19:43.277Z,54.0994,-164.7593,2.1
2017-02-25T03:13:35.266Z,62.4371,-143.0239,0.7
2017-02-25T03:06:48.710Z,36.1966667,-120.1503333,1.67
2017-02-25T03:06:10.500Z,18.8327,-68.1451,3.4
2017-02-25T03:06:03.500Z,19.0797,-64.8096,3.1
2017-02-25T03:01:29.780Z,33.7361667,-116.7706667,0.76
2017-02-25T02:57:27.600Z,19.1854,-65.1713,3.2
2017-02-25T02:53:18.100Z,19.2682,-65.116,3.1
2017-02-25T02:52:37.670Z,32.6458333,-115.8581667,1.32
2017-02-25T02:50:45.300Z,19.4503,-64.9596,3.4
2017-02-25T02:50:05.850Z,29.4581,130.6677,4.9
2017-02-25T02:46:02.670Z,38.795,-122.821,0.97
2017-02-25T02:42:34.650Z,40.7985,-123.8033333,1.77
2017-02-25T02:31:31.060Z,44.6175,-75.8178333,1.87
2017-02-25T02:31:24.490Z,-19.5266,-69.0453,5.2
2017-02-25T02:29:04.698Z,61.4102,-152.2635,2.8
2017-02-25T02:24:53.402Z,37.3699,-114.8822,1
2017-02-25T02:22:55.203Z,62.9007,-150.6371,1.4
2017-02-25T02:22:19.540Z,33.6436667,-116.7026667,0.59
2017-02-25T02:03:20.390Z,46.213,-122.3561667,0.94
2017-02-25T02:02:08.630Z,46.2093333,-122.3435,1.09
2017-02-25T01:51:07.500Z,60.9308,-150.9849,1.5
2017-02-25T01:49:59.570Z,33.1201667,-115.6193333,1.32
2017-02-25T01:45:26.000Z,38.8078333,-122.8205,0.26
2017-02-25T01:40:35.523Z,63.3356,-151.5166,0.7
2017-02-25T01:38:28.350Z,19.2070007,-155.4149933,2.28
2017-02-25T01:32:03.554Z,36.7301,-116.3165,0.1
2017-02-25T01:27:12.820Z,33.4845,-116.911,0.49
2017-02-25T01:26:19.760Z,37.523,-118.4578333,0.8
2017-02-25T01:18:55.430Z,36.0904,139.9996,4.3
2017-02-25T01:18:55.066Z,36.733,-116.3087,1.7
2017-02-25T01:11:38.370Z,-7.3088,130.4463,4.8
2017-02-25T01:09:24.672Z,61.0685,-148.3492,1.5
2017-02-25T01:04:40.650Z,37.6171667,-118.8621667,-0.05
2017-02-25T01:03:57.540Z,34.0225,-116.9431667,0.66
2017-02-25T00:59:21.088Z,63.2659,-151.2455,0.8
2017-02-25T00:47:52.190Z,48.6041,154.7752,4.2
2017-02-25T00:47:36.060Z,44.632,-110.6816667,0.77
2017-02-25T00:36:21.590Z,-17.8283,-178.3919,4.4
2017-02-25T00:31:38.900Z,46.1873333,-122.8598333,1.1
2017-02-25T00:29:36.760Z,46.8446667,-121.7561667,0.95
2017-02-25T00:16:16.460Z,64.9948,-147.3624,1
2017-02-25T00:11:54.180Z,38.371,-118.9069,1.1
2017-02-25T00:11:42.740Z,60.9834,-150.2663,1.5
2017-02-25T00:11:07.790Z,46.2113333,-122.3378333,0.85
2017-02-25T00:06:41.980Z,33.7228333,-116.8176667,0.64
2017-02-24T23:49:38.821Z,53.8611,-165.712,2
2017-02-24T23:46:45.370Z,-17.9678,-178.4533,5.9
2017-02-24T23:42:52.930Z,33.494,-116.5436667,0.6
2017-02-24T23:37:19.300Z,34.3871667,-118.9911667,1.39
2017-02-24T23:29:16.126Z,55.7578,-158.7589,2.1
2017-02-24T23:19:01.630Z,38.8066673,-122.7406693,1.18
2017-02-24T23:08:08.791Z,60.9778,-150.9819,1.1
2017-02-24T22:54:10.213Z,61.6081,-146.4633,1.1
2017-02-24T22:52:03.530Z,38.8163333,-122.7966667,0.64
2017-02-24T22:21:32.000Z,12.8754,144.9959,4.3
2017-02-24T22:16:00.210Z,49.4503333,-120.5433333,2.12
2017-02-24T22:05:46.720Z,-17.9137,-178.2028,4.3
2017-02-24T22:00:09.242Z,63.0535,-151.6867,0.8
2017-02-24T21:54:58.600Z,38.8361667,-122.7686667,0.31
2017-02-24T21:52:56.130Z,33.5198333,-116.4943333,0.74
2017-02-24T21:33:48.750Z,44.6181667,-110.6718333,1.23
2017-02-24T21:33:08.810Z,44.624,-110.6743333,2.05
2017-02-24T20:58:29.620Z,38.8358345,-122.8068314,0.52
2017-02-24T20:57:44.780Z,35.0551667,-118.3418333,1.37
2017-02-24T20:45:51.224Z,58.4147,-155.918,2
2017-02-24T20:33:24.940Z,48.175,-123.476,1.79
2017-02-24T20:25:34.005Z,64.9949,-147.2656,1.1
2017-02-24T20:23:48.320Z,38.8224983,-122.784668,0.85
2017-02-24T20:14:41.162Z,38.2248,-118.7986,0.4
2017-02-24T20:13:39.826Z,38.3548,-118.9117,0.7
2017-02-24T20:11:47.465Z,38.2483,-118.8048,0.3
2017-02-24T20:07:09.940Z,33.9893333,-116.7621667,2.06
2017-02-24T20:02:33.820Z,46.0025,-112.4725,1.14
2017-02-24T20:01:57.500Z,33.9178333,-117.5418333,0.82
2017-02-24T19:45:55.020Z,20.0206667,-155.2921667,2.2
2017-02-24T19:41:53.929Z,59.486,-151.001,1.5
2017-02-24T19:26:49.350Z,52.8204,-174.5169,4.5
2017-02-24T19:25:59.502Z,63.9985,-147.1383,1
2017-02-24T19:25:19.300Z,33.3305,-116.8896667,2.08
2017-02-24T19:21:33.440Z,36.2622,-97.3498,2.6
2017-02-24T19:16:52.940Z,18.4296,-25.1774,4.9
2017-02-24T19:13:37.596Z,38.3749,-118.8789,1.1
2017-02-24T19:11:32.940Z,36.4898333,-89.4725,1.06
2017-02-24T19:07:56.230Z,-43.1122,-74.4773,4.2
2017-02-24T19:04:21.070Z,48.2918333,-121.8751667,1.16
2017-02-24T18:55:43.155Z,61.9052,-150.7742,1.1
2017-02-24T18:49:48.420Z,32.8246667,-115.6053333,1.6
2017-02-24T18:49:46.280Z,37.3233333,-122.1033333,1.18
2017-02-24T18:49:08.360Z,36.1211667,-120.1171667,1.71
2017-02-24T18:47:19.680Z,36.4824,-97.7567,2.6
2017-02-24T18:45:56.075Z,63.3556,-151.1286,0.5
2017-02-24T18:37:38.145Z,36.4691,-115.8089,0.5
2017-02-24T18:36:55.170Z,33.7193333,-117.3381667,1.34
2017-02-24T18:25:23.830Z,47.3918333,-122.6888333,1.54
2017-02-24T18:18:01.230Z,40.6536667,-121.6373333,0.56
2017-02-24T18:14:15.963Z,64.611,-149.3963,0.4
2017-02-24T18:12:00.810Z,39.2488333,-123.1236667,1.73
2017-02-24T18:03:08.620Z,45.9258333,-111.4895,1.49
2017-02-24T18:00:49.830Z,36.1211667,-120.1261667,1.53
2017-02-24T18:00:46.510Z,36.1826667,-120.0713333,
2017-02-24T17:59:48.430Z,46.8911667,-112.5403333,2.39
2017-02-24T17:47:53.600Z,33.7253333,-116.8255,1
2017-02-24T17:34:57.078Z,61.3687,-149.9991,2.2
2017-02-24T17:28:44.870Z,-23.2448,-178.8345,6.9
2017-02-24T17:15:38.890Z,43.2756667,-110.9993333,1.49
2017-02-24T17:10:06.860Z,36.0435,-120.6058333,0.48
2017-02-24T16:57:43.884Z,60.2307,-153.4236,1.3
2017-02-24T16:43:53.110Z,38.7868333,-122.7558333,0.41
2017-02-24T16:40:35.795Z,59.5226,-149.3117,1.5
2017-02-24T16:39:41.210Z,-29.981,-177.0076,5.1
2017-02-24T16:17:20.690Z,-22.5509,173.0529,4.6
2017-02-24T16:12:03.502Z,60.8199,-150.6609,1.4
2017-02-24T16:09:41.090Z,38.7973328,-122.8156662,1.12
2017-02-24T16:00:43.920Z,-33.1922,-69.6672,4.3
2017-02-24T15:44:23.720Z,38.8306667,-122.8008333,2.07
2017-02-24T15:41:36.900Z,62.3317,-150.9076,1.7
2017-02-24T15:40:20.367Z,38.3314,-118.7275,0.7
2017-02-24T15:39:38.900Z,19.4556,-65.0335,3.3
2017-02-24T15:33:29.400Z,45.8403333,-112.3488333,-0.65
2017-02-24T15:19:18.791Z,64.6696,-150.4994,1
2017-02-24T15:15:36.492Z,64.692,-148.6759,0.4
2017-02-24T15:06:51.183Z,58.1235,-155.6891,1.1
2017-02-24T14:59:05.140Z,38.8115005,-122.7913361,0.53
2017-02-24T14:54:02.104Z,61.3768,-147.383,1.2
2017-02-24T14:45:13.759Z,63.8206,-147.638,1.1
2017-02-24T14:44:33.000Z,18.9615,-66.0185,3
2017-02-24T14:38:54.780Z,37.9736667,-122.0733333,1.64
2017-02-24T14:36:48.014Z,63.3131,-145.2309,1.6
2017-02-24T14:32:16.690Z,38.841835,-122.829834,0.43
2017-02-24T14:18:08.119Z,63.2351,-150.3258,1.1
2017-02-24T14:08:25.200Z,19.3941,-65.092,2.8
2017-02-24T14:03:57.223Z,61.5483,-149.8263,1.7
2017-02-24T13:41:14.840Z,12.5963,-87.8264,4.9
2017-02-24T13:35:18.811Z,59.7711,-151.3861,1.8
2017-02-24T13:31:04.900Z,61.1109,-148.488,1.6
2017-02-24T13:21:47.570Z,37.981,-122.0541667,2.19
2017-02-24T13:17:11.250Z,9.6157,121.9622,4.4
2017-02-24T13:12:13.598Z,38.0123,-118.1843,1.1
2017-02-24T13:00:58.070Z,33.9886667,-117.0955,1.68
2017-02-24T12:57:57.810Z,69.514,-144.4952,2.1
2017-02-24T12:55:10.591Z,38.3773,-118.888,0.8
2017-02-24T12:50:59.630Z,36.2549,69.9979,4.3
2017-02-24T12:48:50.956Z,62.3914,-148.0634,1.1
2017-02-24T12:36:00.720Z,37.636,-118.9285,0.23
2017-02-24T12:30:58.200Z,18.0788,-66.602,1.8
2017-02-24T12:30:38.997Z,59.9582,-153.1348,2.5
2017-02-24T12:28:25.620Z,49.7058,-129.1182,5.2
2017-02-24T12:23:39.250Z,37.5571667,-118.8025,0.88
2017-02-24T12:21:26.656Z,57.9604,-155.9004,1.9
2017-02-24T12:17:01.650Z,37.6391667,-118.929,0.36
2017-02-24T12:10:16.050Z,48.5983333,-123.067,1.3
2017-02-24T12:04:27.390Z,34.3906667,-118.9901667,1.66
2017-02-24T12:04:01.070Z,37.6383333,-118.9281667,0.37
2017-02-24T12:02:59.320Z,34.3898333,-118.9861667,1.86
2017-02-24T12:02:51.460Z,24.1314,93.4958,5
2017-02-24T11:50:25.440Z,37.64,-118.9296667,0.36
2017-02-24T11:41:01.904Z,60.9394,-152.5234,1.6
2017-02-24T11:37:16.900Z,33.6798333,-115.953,1.16
2017-02-24T11:31:05.620Z,33.5001667,-116.7906667,0.63
2017-02-24T11:15:51.180Z,34.3875,-118.9826667,1.73
2017-02-24T11:05:12.110Z,45.595,-121.7296667,0.91
2017-02-24T10:57:08.580Z,34.395,-118.9833333,1.58
2017-02-24T10:54:15.500Z,6.8187,-73.0092,4.4
2017-02-24T10:52:10.349Z,37.1679,-117.3869,-0.1
2017-02-24T10:51:35.515Z,62.5276,-151.1329,1.1
2017-02-24T10:24:09.050Z,51.4291,176.3023,4.9
2017-02-24T10:22:17.330Z,34.3898333,-118.9861667,1.97
2017-02-24T10:21:09.523Z,36.7028,-116.3184,0.1
2017-02-24T10:21:04.950Z,59.9696,-140.0378,2.1
2017-02-24T10:21:03.803Z,60.7884,-149.9987,1.5
2017-02-24T10:16:08.113Z,39.2312,-120.1209,0.2
2017-02-24T10:09:22.700Z,17.877,-65.6331,2.4
2017-02-24T10:06:56.690Z,37.2311667,-97.9775,2.02
2017-02-24T10:04:12.320Z,35.4808333,-118.4298333,1.23
2017-02-24T10:04:00.830Z,36.582,-121.1895,0.94
2017-02-24T10:00:28.904Z,60.242,-152.6541,1.5
2017-02-24T09:52:18.436Z,58.1619,-154.0228,1.6
2017-02-24T09:50:23.840Z,40.5478333,-121.6966667,0.48
2017-02-24T09:50:21.493Z,59.8852,-139.7357,1.3
2017-02-24T09:44:29.257Z,37.337,-117.0584,0.4
2017-02-24T09:44:19.510Z,-9.5991,159.8768,4.9
2017-02-24T09:43:13.874Z,61.4903,-150.7124,1.2
2017-02-24T09:33:57.910Z,33.4953333,-116.7898333,0.53
2017-02-24T09:28:05.400Z,38.8411667,-122.7118333,0.88
2017-02-24T09:28:02.226Z,38.4293,-118.9064,1.1
2017-02-24T09:26:09.277Z,59.7083,-152.9818,3.3
2017-02-24T09:09:00.115Z,37.3664,-117.1018,0.1
2017-02-24T08:53:33.333Z,52.0124,-164.9414,2.9
2017-02-24T08:50:59.970Z,34.1488333,-117.469,0.91
2017-02-24T08:47:32.830Z,35.9226667,-120.474,0.34
2017-02-24T08:37:27.730Z,39.0255,-122.5643333,1.28
2017-02-24T08:34:37.402Z,38.3756,-118.9317,0.9
2017-02-24T08:31:53.224Z,37.352,-117.0995,0
2017-02-24T08:22:36.020Z,4.7103,96.9559,5
2017-02-24T08:09:30.517Z,38.3852,-118.9011,1.1
2017-02-24T08:05:50.684Z,60.3195,-151.355,1.4
2017-02-24T08:05:46.801Z,61.7047,-151.2308,1.4
2017-02-24T08:05:20.786Z,59.912,-152.3327,1.5
2017-02-24T07:56:38.299Z,62.9084,-151.1795,1.5
2017-02-24T07:53:05.562Z,61.6108,-148.2954,0.5
2017-02-24T07:52:29.560Z,36.2348333,-117.5633333,1.48
2017-02-24T07:51:48.010Z,33.9431667,-116.8525,0.78
2017-02-24T07:47:48.371Z,61.5849,-148.2561,1.4
2017-02-24T07:44:52.141Z,61.598,-151.4337,1.3
2017-02-24T07:41:44.050Z,37.6018333,-119.0076667,0.09
2017-02-24T07:41:43.005Z,60.6236,-151.3559,1.3
2017-02-24T07:32:31.739Z,61.6107,-148.2288,1.6
2017-02-24T07:28:35.412Z,64.6948,-148.6977,0.3
2017-02-24T07:22:56.560Z,46.2041667,-122.33,0.39
2017-02-24T07:22:38.370Z,33.5851667,-116.8105,0.41
2017-02-24T07:22:14.930Z,37.231,-97.975,2.17
2017-02-24T07:17:06.560Z,38.8170013,-122.7943344,0.89
2017-02-24T07:13:10.600Z,47.495,-123,1.2
2017-02-24T07:10:13.870Z,37.604,-119.0073333,0.25
2017-02-24T07:05:16.766Z,64.6809,-148.681,0.4
2017-02-24T07:03:59.550Z,48.4936667,-123.6248333,1.43
2017-02-24T06:54:56.330Z,40.6728333,-121.806,0.79
2017-02-24T06:51:54.828Z,38.4001,-118.8739,1.1
2017-02-24T06:43:46.774Z,64.7022,-147.531,1.7
2017-02-24T06:40:40.380Z,37.5976667,-118.8651667,0.63
2017-02-24T06:38:01.100Z,38.799,-122.8733333,0.68
2017-02-24T06:35:56.390Z,43.479,-127.1327,3.3
2017-02-24T06:26:25.200Z,38.8251667,-122.8041667,1.49
2017-02-24T06:13:27.657Z,50.214,-177.2405,2.5
2017-02-24T06:11:57.745Z,58.1687,-155.3047,1.6
2017-02-24T06:07:39.410Z,61.907,-148.4966,1.3
2017-02-24T06:05:51.810Z,44.64,-112.1106667,0.52
2017-02-24T05:59:07.320Z,-55.2851,-30.6451,5.3
2017-02-24T05:55:45.530Z,44.4285,-114.1096667,1.47
2017-02-24T05:53:30.281Z,38.0499,-118.4296,0
2017-02-24T05:45:51.176Z,61.35,-147.7668,1.5
2017-02-24T05:23:18.820Z,38.8346667,-122.7685,0.25
2017-02-24T05:18:59.844Z,64.7073,-148.6626,0.5
2017-02-24T05:17:02.684Z,64.396,-146.973,0.3
2017-02-24T05:10:45.856Z,66.465,-147.1992,1.3
2017-02-24T05:08:50.880Z,35.9923333,-117.962,0.87
2017-02-24T05:07:56.830Z,40.2795,-124.328,1.9
2017-02-24T05:07:20.642Z,64.6945,-148.6784,0.4
2017-02-24T05:07:05.810Z,38.7751656,-122.7555008,0.9
2017-02-24T05:05:25.830Z,37.6555,-118.9341667,0.27
2017-02-24T05:05:16.957Z,64.696,-148.6718,0.6
2017-02-24T05:03:39.320Z,38.0843333,-118.8276667,2.09
2017-02-24T05:01:41.457Z,64.7037,-148.6842,0.8
2017-02-24T04:59:35.877Z,64.743,-148.6749,0.5
2017-02-24T04:53:14.326Z,41.9412,-120.2508,0.7
2017-02-24T04:50:38.613Z,63.3539,-145.3086,0.8
2017-02-24T04:49:36.510Z,38.8089981,-122.8243332,0.56
2017-02-24T04:44:54.861Z,59.877,-152.5567,1.9
2017-02-24T04:42:41.560Z,45.3616667,-112.524,0.42
2017-02-24T04:38:02.571Z,64.7165,-148.6892,0.7
2017-02-24T04:37:30.770Z,45.7086667,-112.1301667,-0.08
2017-02-24T04:32:25.133Z,38.0028,-118.8429,0.9
2017-02-24T04:32:08.564Z,61.7034,-152.0977,1.3
2017-02-24T04:30:34.626Z,60.0687,-153.0386,1.9
2017-02-24T04:26:37.156Z,35.6469,-116.2644,0.7
2017-02-24T04:23:37.834Z,64.6671,-148.6345,0.5
2017-02-24T04:22:03.319Z,64.7037,-148.6557,0.6
2017-02-24T04:20:21.690Z,61.5036,-148.8994,1.2
2017-02-24T04:15:49.380Z,38.8325005,-122.7728348,0.45
2017-02-24T04:07:44.373Z,60.4819,-148.4257,1.8
2017-02-24T04:06:06.630Z,38.8068352,-122.8144989,0.98
2017-02-24T04:02:46.477Z,38.2042,-118.7679,0.2
2017-02-24T03:55:12.920Z,33.4875,-116.791,0.43
2017-02-24T03:38:10.460Z,34.0758333,-116.3768333,1.02
2017-02-24T03:35:38.217Z,61.2703,-151.8352,1.7
2017-02-24T03:21:32.314Z,62.5076,-148.2263,1.9
2017-02-24T03:15:52.073Z,52.0433,-175.9719,2.6
2017-02-24T03:15:42.111Z,60.2147,-141.4347,1.6
2017-02-24T03:13:13.800Z,42.4406667,-111.6408333,1.6
2017-02-24T03:12:06.140Z,-17.6019,-70.6524,4.9
2017-02-24T03:03:50.772Z,64.7214,-148.6867,0.5
2017-02-24T03:02:16.700Z,19.0743,-66.0747,3.2
2017-02-24T03:01:13.703Z,36.8177,-115.9788,-0.1
2017-02-24T03:00:43.376Z,38.3915,-118.9256,1.2
2017-02-24T02:54:38.060Z,46.9131667,-112.5783333,0.98
2017-02-24T02:54:08.568Z,62.7661,-149.9454,2.2
2017-02-24T02:44:01.030Z,36.2271667,-120.2688333,1.74
2017-02-24T02:44:00.900Z,19.4156667,-155.4975,0.97
2017-02-24T02:43:44.130Z,19.437,-155.4878333,1.04
2017-02-24T02:43:30.762Z,61.572,-141.0387,1.1
2017-02-24T02:39:40.100Z,33.8596667,-116.9728333,0.95
2017-02-24T02:39:33.010Z,38.8093338,-122.8161697,0.55
2017-02-24T02:30:34.776Z,61.993,-151.2056,1.6
2017-02-24T02:29:40.910Z,41.465,-112.9485,1.22
2017-02-24T02:24:33.503Z,51.4375,-178.2035,1.9
2017-02-24T02:22:13.420Z,64.6943,-148.6682,0.7
2017-02-24T02:14:14.585Z,64.7067,-148.6642,0.5
2017-02-24T02:04:36.563Z,64.6977,-148.6868,0.5
2017-02-24T01:57:46.140Z,-5.8027,154.8871,4.4
2017-02-24T01:48:16.360Z,38.8246651,-122.8580017,1.09
2017-02-24T01:37:19.798Z,59.5245,-154.1776,2.1
2017-02-24T01:34:30.370Z,36.7026,-116.3203,-0.2
2017-02-24T01:30:58.130Z,37.153,-97.6316667,1.74
2017-02-24T01:29:26.469Z,64.7053,-148.7181,1.8
2017-02-24T01:25:58.291Z,61.5467,-151.6385,1.3
2017-02-24T01:23:15.384Z,61.5785,-146.0899,1
2017-02-24T01:20:30.960Z,38.8003349,-122.7703323,0.53
2017-02-24T01:16:40.268Z,59.6324,-152.645,1.7
2017-02-24T01:16:30.190Z,37.5993333,-118.8663333,0.77
2017-02-24T00:57:43.644Z,64.6913,-148.6676,0.7
2017-02-24T00:57:39.890Z,-8.4907,30.0533,4.2
2017-02-24T00:51:46.650Z,36.0348333,-117.8161667,0.45
2017-02-24T00:49:48.350Z,52.0402,-176.1819,4.2
2017-02-24T00:47:56.180Z,36.037,-117.8128333,1.06
2017-02-24T00:40:47.175Z,64.977,-147.3604,1.3
2017-02-24T00:40:30.000Z,47.31,-70.56,2
2017-02-24T00:35:25.715Z,61.5124,-150.6398,1.1
2017-02-24T00:32:17.170Z,-8.4695,30.0847,5.9
2017-02-24T00:30:39.650Z,63.9684,-148.6413,1.6
2017-02-24T00:23:23.530Z,33.3711667,-116.305,0.94
2017-02-24T00:20:33.829Z,61.212,-151.4412,2.8
2017-02-24T00:16:03.820Z,35.9886667,-117.9541667,1.47
2017-02-24T00:12:07.220Z,47.7228333,-113.6853333,1.04
2017-02-24T00:01:15.820Z,38.7865,-122.7703333,1.24
2017-02-23T23:58:10.120Z,19.3069992,-155.8249969,1.78
2017-02-23T23:54:51.720Z,39.9021,143.1389,4.5
2017-02-23T23:53:08.980Z,38.7505,-122.695,1.16
2017-02-23T23:52:19.559Z,60.3757,-151.9837,1.3
2017-02-23T23:50:40.868Z,61.5559,-140.9949,1
2017-02-23T23:49:02.120Z,19.3708333,-155.2531667,1.55
2017-02-23T23:48:33.370Z,38.8095016,-122.8121643,1.12
2017-02-23T23:47:10.655Z,65.6002,-148.7099,1.3
2017-02-23T23:46:18.894Z,59.8524,-136.4706,1.3
2017-02-23T23:44:08.884Z,58.2529,-154.9757,1.3
2017-02-23T23:42:05.010Z,19.2420006,-155.4360046,1.84
2017-02-23T23:38:32.910Z,34.3956667,-118.983,1.71
2017-02-23T23:34:09.888Z,63.1562,-148.7574,1.2
2017-02-23T23:29:38.490Z,36.0053333,-120.5623333,0.42
2017-02-23T23:15:06.110Z,33.9486667,-117.1606667,0.96
2017-02-23T23:13:47.908Z,63.0473,-151.5063,1.2
2017-02-23T23:07:03.240Z,-21.5242,-178.5413,4.1
2017-02-23T23:05:06.680Z,36.2023333,-120.308,1.93
2017-02-23T23:04:23.211Z,67.372,-155.8697,2
2017-02-23T22:58:22.342Z,65.0232,-150.2462,0.3
2017-02-23T22:38:21.505Z,61.5984,-148.3392,1.1
2017-02-23T22:10:54.480Z,-31.5809,-68.9282,4
2017-02-23T22:01:30.980Z,44.5815,-110.516,0.76
2017-02-23T21:49:52.400Z,51.7321,-173.8681,3
2017-02-23T21:48:25.360Z,38.787,-122.7353333,0.69
2017-02-23T21:46:20.623Z,61.6052,-148.2862,1.4
2017-02-23T21:45:17.381Z,61.5914,-148.2963,1.8
2017-02-23T21:36:21.050Z,38.841835,-122.8759995,1.15
2017-02-23T21:24:57.435Z,56.9901,-157.8086,2.4
2017-02-23T21:20:37.194Z,64.1638,-152.5833,0.9
2017-02-23T21:16:18.905Z,61.9676,-149.8271,1.1
2017-02-23T21:13:47.953Z,60.5485,-152.9459,0.9
2017-02-23T21:10:31.440Z,-21.2721,174.3809,5.5
2017-02-23T20:52:38.133Z,38.2796,-118.7569,0.1
2017-02-23T20:33:30.310Z,37.3225,-122.1018333,1.25
2017-02-23T20:32:45.300Z,17.8616,-65.6408,2.2
2017-02-23T20:28:34.960Z,35.4313333,-120.5746667,1.29
2017-02-23T20:27:44.781Z,61.9077,-151.0429,1.2
2017-02-23T20:16:26.592Z,61.1004,-146.3509,1.7
2017-02-23T20:13:40.370Z,86.1666,74.4135,5
2017-02-23T20:06:36.386Z,62.859,-150.6824,1.2
2017-02-23T20:00:33.970Z,36.5433333,-121.1346667,2.03
2017-02-23T19:59:10.056Z,60.5641,-153.1378,1.7
2017-02-23T19:37:41.341Z,37.1196,-116.2052,-0.1
2017-02-23T19:31:14.827Z,60.3158,-152.2646,1.8
2017-02-23T19:29:46.760Z,38.8063333,-122.8221667,0.79
2017-02-23T19:29:22.556Z,59.8324,-152.0032,1.3
2017-02-23T19:23:38.521Z,62.1729,-146.2507,1
2017-02-23T19:22:38.000Z,38.8226662,-122.8079987,0.46
2017-02-23T18:50:21.810Z,33.1453333,-116.5093333,1.06
2017-02-23T18:50:18.600Z,34.0756667,-116.379,1.35
2017-02-23T18:38:18.767Z,60.5697,-145.3185,1.4
2017-02-23T18:26:35.190Z,37.155,-97.8285,2.15
2017-02-23T18:25:52.850Z,33.9536667,-116.7736667,0.86
2017-02-23T18:22:49.660Z,33.8788333,-116.6846667,1.28
